loan_amnt,term,int_rate,installment,grade,emp_length,home_ownership,annual_inc,verification_status,loan_status,purpose,addr_state,dti
8.699681400989514, 60 months,15.99,145.88,D,5 years,RENT,11.326607934898927,Source Verified,Charged Off,wedding,NY,10.57
9.90353755128617, 60 months,11.49,439.76,B,4 years,MORTGAGE,11.002116507732017,Verified,Fully Paid,credit_card,CA,12.92
9.392745258631441, 60 months,13.99,279.16,C,10+ years,RENT,10.819798284210286,Not Verified,Fully Paid,credit_card,CA,10.34
8.476579508530941, 36 months,10.99,157.13,B,1 year,MORTGAGE,10.961295207644392,Not Verified,Charged Off,home_improvement,FL,20.35
10.094149233605084, 36 months,8.49,763.83,A,3 years,MORTGAGE,10.915106645867503,Source Verified,Fully Paid,home_improvement,NY,6.37
10.145492111491256, 60 months,19.29,664.91,E,10+ years,MORTGAGE,10.922352923113982,Verified,Fully Paid,debt_consolidation,TX,23.44
8.867990898182093, 36 months,7.49,220.83,A,2 years,OWN,10.165890277802454,Not Verified,Charged Off,debt_consolidation,FL,27.18
8.33110454805304, 36 months,7.49,129.08,A,10+ years,MORTGAGE,10.896757843893464,Not Verified,Fully Paid,other,FL,11.27
10.308985993422082, 60 months,11.99,667.19,B,10+ years,MORTGAGE,11.225256725762893,Verified,Fully Paid,credit_card,CA,27.63
9.45727857185611, 36 months,11.49,422.04,B,10+ years,MORTGAGE,11.118741484979926,Verified,Fully Paid,debt_consolidation,CA,19.4
8.343077871169383, 36 months,5.99,127.76,A,5 years,RENT,11.350418300109132,Not Verified,Fully Paid,credit_card,CA,4.12
8.699681400989514, 36 months,9.99,193.58,B,9 years,MORTGAGE,11.51293546492023,Not Verified,Fully Paid,car,TX,12.68
10.463131911491967, 60 months,17.49,879.09,D,10+ years,MORTGAGE,11.472113887062386,Verified,Charged Off,small_business,NJ,6.2
8.294299608857235, 36 months,5.99,121.67,A,4 years,RENT,11.156264806643742,Source Verified,Fully Paid,car,NY,5.91
9.61587214452889, 36 months,10.99,491.01,B,10+ years,RENT,10.847315627403372,Source Verified,Fully Paid,credit_card,CA,22.88
8.665785595466064, 60 months,16.49,142.56,D,5 years,RENT,10.714439990727769,Source Verified,Charged Off,credit_card,NY,1.49
10.016860879703811, 36 months,12.99,754.64,C,3 years,RENT,11.130668941998945,Verified,Fully Paid,debt_consolidation,CA,15.46
9.210440366976517, 36 months,6.99,308.73,A,6 years,MORTGAGE,11.112462823634855,Not Verified,Fully Paid,debt_consolidation,TX,3.73
8.881975184248867, 36 months,13.49,244.3,C,10+ years,RENT,10.673618922112436,Source Verified,Fully Paid,debt_consolidation,CA,13.44
7.824445930877619, 36 months,8.49,78.91,A,5 years,MORTGAGE,11.891368749982085,Source Verified,Fully Paid,medical,TX,19.95
10.463131911491967, 60 months,17.49,879.09,D,1 year,MORTGAGE,11.608244735642321,Verified,Fully Paid,small_business,NY,13.53
10.308985993422082, 60 months,19.69,789.66,E,5 years,MORTGAGE,11.951186847493476,Verified,Fully Paid,debt_consolidation,CA,12.05
8.871505346165781, 36 months,6.99,219.97,A,nan,OWN,9.980494888896912,Not Verified,Fully Paid,other,FL,1.78
8.853808274977197, 36 months,12.99,235.83,C,1 year,MORTGAGE,10.915106645867503,Source Verified,Charged Off,small_business,TX,22.06
9.036106025364846, 36 months,13.49,285.02,C,2 years,RENT,10.645448706505872,Not Verified,Fully Paid,debt_consolidation,NJ,21.06
9.036106025364846, 36 months,11.49,276.96,B,10+ years,RENT,10.490190296875209,Not Verified,Fully Paid,credit_card,CA,19.42
10.12667110305036, 60 months,15.99,607.82,D,3 years,RENT,11.225256725762893,Verified,Fully Paid,debt_consolidation,NJ,28.72
8.412054873292933, 36 months,5.42,135.72,A,1 year,MORTGAGE,11.156264806643742,Not Verified,Fully Paid,credit_card,IL,12.5
8.517393171418904, 36 months,10.99,163.67,B,< 1 year,RENT,10.279214842380336,Verified,Fully Paid,debt_consolidation,CA,3.91
9.77571099759397, 60 months,12.99,400.37,C,3 years,RENT,10.668978650219241,Not Verified,Fully Paid,debt_consolidation,CA,12.84
10.12667110305036, 60 months,20.99,676.2,F,2 years,MORTGAGE,11.211833885608513,Source Verified,Fully Paid,debt_consolidation,NY,15.73
8.674367865788236, 36 months,7.49,181.95,A,4 years,RENT,11.002116507732017,Not Verified,Fully Paid,debt_consolidation,CA,9.7
9.798182590890704, 36 months,11.49,593.49,B,10+ years,OWN,11.695255355062795,Source Verified,Fully Paid,debt_consolidation,TX,18.82
9.005895898094458, 36 months,15.23,283.45,C,10+ years,MORTGAGE,10.644948593374624,Not Verified,Fully Paid,credit_card,FL,19.15
10.463131911491967, 60 months,19.69,921.26,E,1 year,MORTGAGE,11.711784520403112,Verified,Fully Paid,debt_consolidation,NJ,9.64
8.987321812850125, 36 months,12.99,269.52,C,< 1 year,MORTGAGE,11.407576060361786,Source Verified,Fully Paid,wedding,NY,11.84
8.517393171418904, 36 months,8.49,157.82,A,1 year,MORTGAGE,11.51293546492023,Not Verified,Fully Paid,major_purchase,CA,11.95
9.781376414141157, 36 months,11.49,583.6,B,10+ years,RENT,11.082157933374816,Source Verified,Fully Paid,credit_card,NY,10.34
8.294299608857235, 36 months,6.99,123.5,A,3 years,MORTGAGE,10.714439990727769,Not Verified,Fully Paid,other,FL,17.17
8.732465848349879, 36 months,8.49,195.7,A,3 years,RENT,10.83184518562842,Source Verified,Fully Paid,other,NY,8.56
7.824445930877619, 36 months,5.42,75.4,A,1 year,RENT,10.201404568800312,Verified,Fully Paid,car,CA,0.36
8.922791623969637, 36 months,7.49,233.27,A,4 years,RENT,10.778977123006351,Source Verified,Fully Paid,debt_consolidation,CA,4.4
9.90353755128617, 36 months,11.49,659.43,B,5 years,MORTGAGE,11.561725152903833,Verified,Fully Paid,debt_consolidation,NJ,24.61
9.680406499268875, 36 months,5.99,486.68,A,nan,MORTGAGE,11.558634697463829,Verified,Fully Paid,debt_consolidation,CA,6.27
8.699681400989514, 36 months,5.42,180.96,A,nan,RENT,10.673618922112436,Source Verified,Fully Paid,home_improvement,FL,15.78
9.210440366976517, 36 months,5.99,304.18,A,2 years,RENT,10.584081267024454,Not Verified,Fully Paid,moving,FL,10.09
7.783640596221253, 36 months,7.49,74.65,A,6 years,MORTGAGE,11.338583982516495,Not Verified,Fully Paid,debt_consolidation,CA,10.16
9.210440366976517, 60 months,18.39,256.07,E,2 years,RENT,11.002116507732017,Verified,Fully Paid,home_improvement,TX,13.86
8.006700845440367, 36 months,13.99,102.52,C,10+ years,MORTGAGE,10.714439990727769,Not Verified,Charged Off,debt_consolidation,CA,1.65
9.105090961257085, 36 months,5.99,273.76,A,3 years,RENT,10.933124826700707,Not Verified,Fully Paid,debt_consolidation,FL,19.61
8.517393171418904, 36 months,8.49,157.82,A,9 years,RENT,10.596659732783579,Source Verified,Fully Paid,other,FL,4.95
9.61587214452889, 36 months,11.49,494.57,B,10+ years,MORTGAGE,11.049571676442373,Not Verified,Fully Paid,debt_consolidation,IL,6.07
9.770013301136158, 60 months,20.99,473.34,F,3 years,RENT,10.714439990727769,Source Verified,Charged Off,debt_consolidation,NY,11.09
9.680406499268875, 60 months,15.99,389.01,D,3 years,RENT,10.518700218288165,Not Verified,Fully Paid,debt_consolidation,IL,13.3
9.472781556562168, 36 months,7.49,404.33,A,10+ years,MORTGAGE,10.896757843893464,Source Verified,Fully Paid,credit_card,TX,18.4
8.79497643168877, 36 months,11.49,217.62,B,1 year,RENT,10.491301994830229,Not Verified,Fully Paid,debt_consolidation,IL,16.4
10.463131911491967, 36 months,13.99,1196.05,C,10+ years,MORTGAGE,12.230770136157428,Source Verified,Fully Paid,debt_consolidation,NJ,13.16
8.517393171418904, 36 months,8.49,157.82,A,5 years,RENT,11.51293546492023,Not Verified,Fully Paid,credit_card,CA,6.6
9.392745258631441, 60 months,18.39,307.28,E,10+ years,MORTGAGE,11.561725152903833,Verified,Fully Paid,debt_consolidation,NJ,15.79
8.853808274977197, 36 months,9.99,225.84,B,nan,MORTGAGE,10.250511070945045,Not Verified,Fully Paid,debt_consolidation,CA,26.51
10.085850775128717, 60 months,17.99,609.32,E,10+ years,RENT,11.083510843105353,Verified,Fully Paid,debt_consolidation,CA,14.16
8.006700845440367, 36 months,12.99,101.07,C,1 year,RENT,10.859018228147887,Not Verified,Fully Paid,other,CA,12.44
9.249657234353133, 36 months,5.99,316.35,A,9 years,MORTGAGE,11.112462823634855,Not Verified,Fully Paid,credit_card,CA,12.11
9.90353755128617, 60 months,16.89,495.87,D,10+ years,MORTGAGE,11.362114203075018,Verified,Fully Paid,debt_consolidation,IL,12.28
9.350189267092581, 36 months,8.49,362.98,A,< 1 year,OWN,10.12025079288605,Source Verified,Fully Paid,debt_consolidation,CA,16.14
9.091106284052485, 36 months,10.59,288.84,B,< 1 year,RENT,9.967072494161238,Verified,Charged Off,debt_consolidation,NY,15.54
9.575052927597383, 36 months,9.99,464.58,B,< 1 year,MORTGAGE,11.849347700341399,Verified,Fully Paid,home_improvement,CA,14.21
9.210440366976517, 36 months,7.49,311.02,A,2 years,MORTGAGE,11.451060699493427,Verified,Fully Paid,home_improvement,CA,21.35
8.888894669371593, 36 months,11.99,240.77,B,10+ years,MORTGAGE,10.799595985047786,Not Verified,Fully Paid,debt_consolidation,NY,22.97
9.65509029374725, 60 months,17.49,391.83,D,10+ years,RENT,11.002116507732017,Source Verified,Charged Off,debt_consolidation,CA,15.0
8.987321812850125, 36 months,7.49,248.82,A,10+ years,OWN,10.819798284210286,Not Verified,Fully Paid,medical,FL,17.98
9.429556219952412, 60 months,16.49,306.02,D,10+ years,RENT,11.775297421715827,Not Verified,Fully Paid,debt_consolidation,NY,10.01
8.517393171418904, 36 months,6.99,154.37,A,10+ years,OWN,10.085850775128717,Source Verified,Fully Paid,debt_consolidation,FL,23.25
9.15915233520675, 36 months,13.99,324.65,C,10+ years,MORTGAGE,11.184435286790631,Not Verified,Fully Paid,major_purchase,IL,21.98
9.61587214452889, 36 months,11.99,498.15,B,10+ years,MORTGAGE,11.695255355062795,Source Verified,Fully Paid,moving,CA,4.39
10.308985993422082, 60 months,16.89,743.81,D,5 years,MORTGAGE,11.51293546492023,Verified,Fully Paid,other,NY,7.12
9.61587214452889, 60 months,11.99,333.6,B,< 1 year,RENT,11.08221946899627,Not Verified,Fully Paid,other,NY,11.09
8.760296220470051, 36 months,5.99,193.92,A,6 years,MORTGAGE,11.225256725762893,Not Verified,Fully Paid,debt_consolidation,FL,29.92
8.981052985901483, 60 months,16.49,195.41,D,10+ years,MORTGAGE,10.859018228147887,Not Verified,Charged Off,debt_consolidation,TX,20.28
8.699681400989514, 36 months,10.59,195.27,B,10+ years,MORTGAGE,11.127277689932466,Not Verified,Fully Paid,major_purchase,IL,14.66
10.085850775128717, 36 months,10.99,785.62,B,1 year,MORTGAGE,11.461642696843066,Verified,Fully Paid,credit_card,CA,12.33
9.88078171500049, 36 months,15.62,683.66,D,< 1 year,RENT,11.775297421715827,Source Verified,Fully Paid,credit_card,CA,7.49
8.517393171418904, 36 months,6.99,154.37,A,nan,MORTGAGE,10.753659849198824,Not Verified,Fully Paid,major_purchase,NJ,15.72
10.351405324899678, 60 months,18.79,808.33,E,10+ years,MORTGAGE,11.205054290550551,Verified,Fully Paid,credit_card,FL,17.57
10.085850775128717, 36 months,11.49,791.32,B,6 years,MORTGAGE,11.350418300109132,Verified,Fully Paid,debt_consolidation,IL,11.77
10.463131911491967, 60 months,10.99,760.82,B,10+ years,MORTGAGE,12.031725210748633,Source Verified,Fully Paid,credit_card,CA,14.35
10.308985993422082, 60 months,18.39,768.19,E,10+ years,MORTGAGE,11.51293546492023,Verified,Fully Paid,debt_consolidation,CA,10.75
8.30671904320269, 36 months,9.99,130.67,B,2 years,RENT,11.314486721293981,Source Verified,Fully Paid,debt_consolidation,CA,23.13
9.980494888896912, 60 months,19.29,563.77,E,10+ years,RENT,11.420163036888468,Source Verified,Fully Paid,debt_consolidation,TX,10.72
8.853808274977197, 36 months,11.99,232.47,B,1 year,MORTGAGE,11.385058001970144,Source Verified,Fully Paid,other,TX,7.16
8.160803920954665, 36 months,11.49,115.4,B,5 years,MORTGAGE,10.851703217194657,Not Verified,Fully Paid,medical,FL,19.95
9.680406499268875, 60 months,16.89,396.7,D,5 years,RENT,10.348205424565993,Source Verified,Fully Paid,debt_consolidation,NY,15.08
9.210440366976517, 36 months,16.89,355.99,D,10+ years,RENT,10.799595985047786,Source Verified,Fully Paid,debt_consolidation,FL,23.39
9.287394001418473, 36 months,5.42,325.73,A,10+ years,MORTGAGE,11.669937760751914,Not Verified,Fully Paid,home_improvement,FL,10.94
9.61587214452889, 60 months,15.23,358.67,C,3 years,MORTGAGE,11.502885230075814,Source Verified,Charged Off,debt_consolidation,NJ,11.84
9.61587214452889, 36 months,6.99,463.09,A,nan,OWN,11.184435286790631,Verified,Fully Paid,credit_card,CA,24.42
10.268165387743457, 36 months,7.49,895.73,A,1 year,RENT,11.39640288460621,Verified,Fully Paid,major_purchase,CA,4.27
9.546884034617925, 36 months,16.89,498.38,D,1 year,RENT,11.715057818961629,Verified,Fully Paid,credit_card,CA,18.22
9.546884034617925, 60 months,10.59,301.54,B,10+ years,RENT,10.381490352934616,Verified,Fully Paid,debt_consolidation,CA,12.2
8.764209507142004, 60 months,19.29,167.05,E,5 years,RENT,10.275223507900165,Not Verified,Charged Off,debt_consolidation,FL,11.25
9.581972891547895, 60 months,15.99,352.54,D,4 years,MORTGAGE,10.126511096649761,Verified,Fully Paid,other,TX,15.36
7.601402334583733, 36 months,11.99,66.42,B,5 years,MORTGAGE,11.079076314320059,Not Verified,Fully Paid,credit_card,CA,5.81
8.412054873292933, 36 months,17.99,162.67,E,3 years,RENT,10.061431030602083,Not Verified,Fully Paid,debt_consolidation,CA,13.53
9.105090961257085, 36 months,8.49,284.07,A,3 years,RENT,11.002116507732017,Verified,Fully Paid,debt_consolidation,NJ,15.02
8.537191877922927, 36 months,10.99,166.95,B,10+ years,MORTGAGE,10.981914140544825,Not Verified,Fully Paid,home_improvement,IL,23.82
9.210440366976517, 36 months,10.59,325.45,B,nan,OWN,9.945444902296636,Verified,Fully Paid,house,IL,10.82
8.881975184248867, 36 months,10.99,235.69,B,5 years,RENT,11.026646101622237,Verified,Fully Paid,debt_consolidation,TX,19.32
8.630700432209832, 60 months,11.49,123.14,B,3 years,RENT,10.085850775128717,Not Verified,Fully Paid,car,CA,3.75
8.828494129466652, 36 months,10.99,223.41,B,< 1 year,RENT,11.19822841866684,Source Verified,Fully Paid,debt_consolidation,FL,14.56
7.783640596221253, 36 months,5.42,72.39,A,7 years,MORTGAGE,11.775297421715827,Source Verified,Fully Paid,other,CA,7.78
8.699681400989514, 36 months,8.49,189.38,A,2 years,RENT,10.491301994830229,Not Verified,Fully Paid,debt_consolidation,CA,11.17
9.65509029374725, 60 months,13.49,358.88,C,5 years,RENT,11.203120475430676,Not Verified,Fully Paid,debt_consolidation,TX,10.8
8.612685172875459, 36 months,7.49,171.06,A,9 years,MORTGAGE,11.408464544555239,Not Verified,Fully Paid,credit_card,CA,6.73
9.503084610020228, 60 months,23.22,379.45,G,5 years,RENT,10.859018228147887,Not Verified,Fully Paid,debt_consolidation,IL,20.58
9.210440366976517, 60 months,17.99,253.88,E,2 years,RENT,10.819878279410617,Not Verified,Fully Paid,major_purchase,FL,24.57
8.987321812850125, 36 months,16.49,283.2,D,4 years,RENT,10.668978650219241,Not Verified,Fully Paid,debt_consolidation,FL,19.84
10.085850775128717, 36 months,16.49,849.59,D,4 years,RENT,11.728689857134514,Verified,Fully Paid,debt_consolidation,NJ,8.14
9.210440366976517, 36 months,16.89,355.99,D,6 years,MORTGAGE,11.695255355062795,Not Verified,Fully Paid,debt_consolidation,NY,17.06
8.699681400989514, 36 months,7.49,186.61,A,1 year,MORTGAGE,11.58989576532275,Source Verified,Fully Paid,major_purchase,CA,2.16
8.412054873292933, 36 months,10.59,146.46,B,3 years,RENT,9.883335864325275,Source Verified,Fully Paid,debt_consolidation,NY,23.45
8.987321812850125, 36 months,7.49,248.82,A,< 1 year,RENT,11.407576060361786,Source Verified,Fully Paid,debt_consolidation,CA,15.0
9.392745258631441, 36 months,11.49,395.66,B,8 years,MORTGAGE,11.796230472032498,Source Verified,Fully Paid,debt_consolidation,CA,13.75
9.392745258631441, 60 months,8.49,246.15,A,10+ years,MORTGAGE,11.170449240431308,Source Verified,Fully Paid,vacation,CA,0.91
9.90353755128617, 60 months,10.99,434.75,B,10+ years,MORTGAGE,10.778977123006351,Verified,Fully Paid,other,CA,3.08
8.476579508530941, 36 months,13.49,162.87,C,< 1 year,RENT,9.980494888896912,Source Verified,Fully Paid,debt_consolidation,CA,11.5
8.294299608857235, 60 months,15.99,97.26,D,4 years,RENT,10.34177474101152,Verified,Fully Paid,other,NY,24.04
8.764209507142004, 36 months,10.99,209.5,B,6 years,MORTGAGE,10.571342565808699,Source Verified,Fully Paid,wedding,FL,20.8
7.8636512654486515, 36 months,5.99,79.09,A,6 years,MORTGAGE,11.050905878263567,Not Verified,Charged Off,small_business,NJ,4.43
9.392745258631441, 36 months,11.49,395.66,B,4 years,MORTGAGE,11.38054769238444,Not Verified,Fully Paid,debt_consolidation,CA,17.73
9.132486932771318, 36 months,10.59,301.05,B,1 year,RENT,10.596659732783579,Source Verified,Charged Off,debt_consolidation,CA,22.38
9.15915233520675, 36 months,8.49,299.85,A,5 years,MORTGAGE,10.764286715905591,Source Verified,Fully Paid,major_purchase,IL,0.28
9.90353755128617, 60 months,12.99,454.96,C,4 years,MORTGAGE,10.839600519357369,Verified,Fully Paid,home_improvement,FL,17.41
9.90353755128617, 36 months,6.99,617.46,A,10+ years,MORTGAGE,11.472113887062386,Not Verified,Fully Paid,debt_consolidation,CA,6.89
9.798182590890704, 60 months,16.89,446.29,D,4 years,MORTGAGE,11.225256725762893,Verified,Fully Paid,debt_consolidation,CA,21.1
8.006700845440367, 36 months,8.49,94.69,A,9 years,MORTGAGE,10.78222178568365,Source Verified,Fully Paid,other,FL,0.0
8.987321812850125, 36 months,11.49,263.78,B,5 years,MORTGAGE,11.51293546492023,Not Verified,Fully Paid,home_improvement,TX,12.64
9.798182590890704, 36 months,15.62,629.46,D,10+ years,MORTGAGE,10.896757843893464,Source Verified,Fully Paid,debt_consolidation,TX,25.58
9.61587214452889, 36 months,9.99,483.94,B,7 years,MORTGAGE,11.225256725762893,Source Verified,Fully Paid,debt_consolidation,NY,4.11
9.726213236963687, 36 months,10.59,545.13,B,1 year,OWN,10.434145214930487,Not Verified,Fully Paid,debt_consolidation,CA,18.11
7.824445930877619, 36 months,8.49,78.91,A,2 years,RENT,10.491301994830229,Source Verified,Charged Off,home_improvement,CA,17.87
9.680406499268875, 36 months,5.99,486.68,A,10+ years,RENT,11.141876276228,Source Verified,Fully Paid,debt_consolidation,FL,14.57
10.463131911491967, 60 months,21.36,953.97,F,9 years,MORTGAGE,12.44751573428246,Source Verified,Charged Off,debt_consolidation,TX,12.56
10.308985993422082, 60 months,11.99,667.19,B,10+ years,RENT,11.51289546452022,Verified,Fully Paid,debt_consolidation,CA,17.75
8.294299608857235, 36 months,10.59,130.18,B,2 years,RENT,11.289794413577894,Source Verified,Fully Paid,credit_card,FL,22.16
9.645429005150419, 60 months,17.49,388.06,D,10+ years,MORTGAGE,11.156264806643742,Verified,Fully Paid,debt_consolidation,FL,21.62
6.90875477931522, 36 months,11.49,32.98,B,10+ years,MORTGAGE,10.645448706505872,Not Verified,Fully Paid,other,FL,17.83
8.987321812850125, 36 months,15.62,279.76,D,7 years,RENT,11.211833885608513,Not Verified,Fully Paid,moving,NJ,2.59
9.90353755128617, 60 months,17.49,502.34,D,1 year,RENT,10.915106645867503,Source Verified,Fully Paid,credit_card,NY,18.44
8.556606193773073, 36 months,5.99,158.18,A,2 years,MORTGAGE,11.002116507732017,Source Verified,Fully Paid,medical,CA,16.64
10.12667110305036, 60 months,19.69,658.05,E,8 years,MORTGAGE,11.472113887062386,Verified,Charged Off,moving,CA,15.4
8.987321812850125, 36 months,11.49,263.78,B,7 years,RENT,10.348205424565993,Not Verified,Fully Paid,debt_consolidation,CA,15.12
